variant,platform,step,median_ns,is_warmup
otel-proto-sampler,JVM,66,64350650,0
otel-proto-sampler,JVM,67,69321100,0
otel-proto-sampler,JVM,68,69297300,0
otel-proto-sampler,JVM,69,70648050,0
otel-proto-sampler,JVM,70,61786900,0
otel-proto-sampler,JVM,71,66154800,0
otel-proto-sampler,JVM,72,68192050,0
otel-proto-sampler,JVM,73,63287100,0
otel-proto-sampler,JVM,74,62792200,0
otel-proto-sampler,JVM,75,62797400,0
otel-proto-sampler,JVM,76,62949050,0
otel-proto-sampler,JVM,77,63484900,0
otel-proto-sampler,JVM,78,61454500,0
otel-proto-sampler,JVM,79,64755250,0
otel-proto-sampler,JVM,80,68260700,0
otel-proto-sampler,JVM,81,70685800,0
otel-proto-sampler,JVM,82,63878650,0
otel-proto-sampler,JVM,83,64535500,0
otel-proto-sampler,JVM,84,69387450,0
otel-proto-sampler,JVM,85,61658350,0
otel-proto-sampler,JVM,86,64191600,0
otel-proto-sampler,JVM,87,61980400,0
otel-proto-sampler,JVM,88,63808350,0
otel-proto-sampler,JVM,89,63754900,0
otel-proto-sampler,JVM,90,66237750,0
otel-proto-sampler,JVM,91,64620550,0
otel-proto-sampler,JVM,92,65293800,0
otel-proto-sampler,JVM,93,65551150,0
otel-proto-sampler,JVM,94,63290300,0
otel-proto-sampler,JVM,95,63443850,0
otel-proto-sampler,JVM,96,65168150,0
otel-proto-sampler,JVM,97,63297500,0
otel-proto-sampler,JVM,98,63896850,0
otel-proto-sampler,JVM,99,60018500,0
otel-proto-timesource,JVM,0,247165000,1
otel-proto-timesource,JVM,1,140415050,1
otel-proto-timesource,JVM,2,90547650,1
otel-proto-timesource,JVM,3,212620900,1
otel-proto-timesource,JVM,4,141796050,1
otel-proto-timesource,JVM,5,119114000,1
otel-proto-timesource,JVM,6,113729450,1
otel-proto-timesource,JVM,7,108296150,1
otel-proto-timesource,JVM,8,103821800,1
otel-proto-timesource,JVM,9,99337700,1
otel-proto-timesource,JVM,10,99228900,1
otel-proto-timesource,JVM,11,91336800,1
otel-proto-timesource,JVM,12,87280450,1
otel-proto-timesource,JVM,13,82776100,1
otel-proto-timesource,JVM,14,77137700,1
otel-proto-timesource,JVM,15,73747750,1
otel-proto-timesource,JVM,16,72536450,1
otel-proto-timesource,JVM,17,82522150,1
otel-proto-timesource,JVM,18,74926050,1
otel-proto-timesource,JVM,19,68866550,1
otel-proto-timesource,JVM,20,67837650,0
otel-proto-timesource,JVM,21,74973650,0
otel-proto-timesource,JVM,22,71815350,0
otel-proto-timesource,JVM,23,67795800,0
otel-proto-timesource,JVM,24,77254800,0
otel-proto-timesource,JVM,25,75760600,0
otel-proto-timesource,JVM,26,68867450,0
otel-proto-timesource,JVM,27,73289100,0
otel-proto-timesource,JVM,28,72462950,0
otel-proto-timesource,JVM,29,69228950,0
otel-proto-timesource,JVM,30,73729350,0
otel-proto-timesource,JVM,31,71830000,0
otel-proto-timesource,JVM,32,74213450,0
otel-proto-timesource,JVM,33,76371000,0
otel-proto-timesource,JVM,34,68005000,0
otel-proto-timesource,JVM,35,70778350,0
otel-proto-timesource,JVM,36,72341850,0
otel-proto-timesource,JVM,37,66657350,0
otel-proto-timesource,JVM,38,70423250,0
otel-proto-timesource,JVM,39,66267700,0
otel-proto-timesource,JVM,40,67707300,0
otel-proto-timesource,JVM,41,69150250,0
otel-proto-timesource,JVM,42,70963550,0
otel-proto-timesource,JVM,43,69507450,0
otel-proto-timesource,JVM,44,70839250,0
otel-proto-timesource,JVM,45,68712550,0
otel-proto-timesource,JVM,46,70843650,0
otel-proto-timesource,JVM,47,74984350,0
otel-proto-timesource,JVM,48,70516950,0
otel-proto-timesource,JVM,49,68241350,0
otel-proto-timesource,JVM,50,70410150,0
otel-proto-timesource,JVM,51,68610750,0
otel-proto-timesource,JVM,52,70473750,0
otel-proto-timesource,JVM,53,69523050,0
otel-proto-timesource,JVM,54,72821150,0
otel-proto-timesource,JVM,55,71098100,0
otel-proto-timesource,JVM,56,72301100,0
otel-proto-timesource,JVM,57,70014050,0
otel-proto-timesource,JVM,58,68644150,0
otel-proto-timesource,JVM,59,72313850,0
otel-proto-timesource,JVM,60,73274350,0
otel-proto-timesource,JVM,61,73132150,0
otel-proto-timesource,JVM,62,70625050,0
otel-proto-timesource,JVM,63,69467300,0
otel-proto-timesource,JVM,64,72100000,0
otel-proto-timesource,JVM,65,72105450,0
otel-proto-timesource,JVM,66,71096400,0
otel-proto-timesource,JVM,67,69451700,0
otel-proto-timesource,JVM,68,71579050,0
otel-proto-timesource,JVM,69,71357400,0
otel-proto-timesource,JVM,70,69411250,0
otel-proto-timesource,JVM,71,70397000,0
otel-proto-timesource,JVM,72,71179750,0
otel-proto-timesource,JVM,73,67782450,0
otel-proto-timesource,JVM,74,67969050,0
otel-proto-timesource,JVM,75,67376500,0
otel-proto-timesource,JVM,76,66783300,0
otel-proto-timesource,JVM,77,70116350,0
otel-proto-timesource,JVM,78,71037050,0
otel-proto-timesource,JVM,79,69863400,0
otel-proto-timesource,JVM,80,73748550,0
otel-proto-timesource,JVM,81,71457000,0
otel-proto-timesource,JVM,82,68685800,0
otel-proto-timesource,JVM,83,69127100,0
otel-proto-timesource,JVM,84,68956100,0
otel-proto-timesource,JVM,85,70267650,0
otel-proto-timesource,JVM,86,68764200,0
otel-proto-timesource,JVM,87,67102900,0
otel-proto-timesource,JVM,88,68566150,0
otel-proto-timesource,JVM,89,69157750,0
otel-proto-timesource,JVM,90,71164050,0
otel-proto-timesource,JVM,91,67285100,0
otel-proto-timesource,JVM,92,72612200,0
otel-proto-timesource,JVM,93,71549700,0
otel-proto-timesource,JVM,94,71362000,0
otel-proto-timesource,JVM,95,67722250,0
otel-proto-timesource,JVM,96,70669450,0
otel-proto-timesource,JVM,97,66075950,0
otel-proto-timesource,JVM,98,66420850,0
otel-proto-timesource,JVM,99,64935100,0
otel-proto-anchored,JVM,0,242513800,1
otel-proto-anchored,JVM,1,143395300,1
otel-proto-anchored,JVM,2,97169950,1
otel-proto-anchored,JVM,3,212230100,1
otel-proto-anchored,JVM,4,152863550,1
otel-proto-anchored,JVM,5,118805550,1
otel-proto-anchored,JVM,6,115096700,1
otel-proto-anchored,JVM,7,115556550,1
otel-proto-anchored,JVM,8,102233950,1
otel-proto-anchored,JVM,9,103857450,1
otel-proto-anchored,JVM,10,98690500,1
otel-proto-anchored,JVM,11,96673600,1
otel-proto-anchored,JVM,12,89688750,1
otel-proto-anchored,JVM,13,82028800,1
otel-proto-anchored,JVM,14,77409000,1
otel-proto-anchored,JVM,15,76208300,1
otel-proto-anchored,JVM,16,75355100,1
otel-proto-anchored,JVM,17,79342800,1
otel-proto-anchored,JVM,18,74115500,1
otel-proto-anchored,JVM,19,67056650,1
otel-proto-anchored,JVM,20,70064300,0
otel-proto-anchored,JVM,21,75299450,0
otel-proto-anchored,JVM,22,72273750,0
otel-proto-anchored,JVM,23,72969200,0
otel-proto-anchored,JVM,24,78852300,0
otel-proto-anchored,JVM,25,72968400,0
otel-proto-anchored,JVM,26,69642150,0
otel-proto-anchored,JVM,27,73383250,0
otel-proto-anchored,JVM,28,73727600,0
otel-proto-anchored,JVM,29,67974600,0
otel-proto-anchored,JVM,30,71500950,0
otel-proto-anchored,JVM,31,70226650,0
otel-proto-anchored,JVM,32,73390050,0
otel-proto-anchored,JVM,33,72560200,0
otel-proto-anchored,JVM,34,70881000,0
otel-proto-anchored,JVM,35,69118200,0
otel-proto-anchored,JVM,36,70213350,0
otel-proto-anchored,JVM,37,63960350,0
otel-proto-anchored,JVM,38,69577650,0
otel-proto-anchored,JVM,39,70138800,0
otel-proto-anchored,JVM,40,74322350,0
otel-proto-anchored,JVM,41,69385550,0
otel-proto-anchored,JVM,42,71882700,0
otel-proto-anchored,JVM,43,71761150,0
otel-proto-anchored,JVM,44,70398800,0
otel-proto-anchored,JVM,45,69813350,0
otel-proto-anchored,JVM,46,71865500,0
otel-proto-anchored,JVM,47,72119650,0
otel-proto-anchored,JVM,48,70569950,0
otel-proto-anchored,JVM,49,66447850,0
otel-proto-anchored,JVM,50,67299500,0
otel-proto-anchored,JVM,51,69774050,0
otel-proto-anchored,JVM,52,68288500,0
otel-proto-anchored,JVM,53,69825250,0
otel-proto-anchored,JVM,54,71176450,0
otel-proto-anchored,JVM,55,73572000,0
otel-proto-anchored,JVM,56,73496450,0
otel-proto-anchored,JVM,57,71467150,0
otel-proto-anchored,JVM,58,68444000,0
otel-proto-anchored,JVM,59,70670800,0
otel-proto-anchored,JVM,60,70248600,0
otel-proto-anchored,JVM,61,73049000,0
otel-proto-anchored,JVM,62,71184700,0
otel-proto-anchored,JVM,63,73457300,0
otel-proto-anchored,JVM,64,72392000,0
otel-proto-anchored,JVM,65,72369650,0
otel-proto-anchored,JVM,66,71692550,0
otel-proto-anchored,JVM,67,71636300,0
otel-proto-anchored,JVM,68,71767500,0
otel-proto-anchored,JVM,69,74123850,0
otel-proto-anchored,JVM,70,70710750,0
otel-proto-anchored,JVM,71,70440500,0
otel-proto-anchored,JVM,72,73243250,0
otel-proto-anchored,JVM,73,70424050,0
otel-proto-anchored,JVM,74,65343550,0
otel-proto-anchored,JVM,75,66756250,0
otel-proto-anchored,JVM,76,67173500,0
otel-proto-anchored,JVM,77,66406000,0
otel-proto-anchored,JVM,78,68278450,0
otel-proto-anchored,JVM,79,70337550,0
otel-proto-anchored,JVM,80,70661700,0
otel-proto-anchored,JVM,81,71244550,0
otel-proto-anchored,JVM,82,69191850,0
otel-proto-anchored,JVM,83,71832200,0
otel-proto-anchored,JVM,84,71531800,0
otel-proto-anchored,JVM,85,67794250,0
otel-proto-anchored,JVM,86,69031950,0
otel-proto-anchored,JVM,87,68402600,0
otel-proto-anchored,JVM,88,72278650,0
otel-proto-anchored,JVM,89,69076550,0
otel-proto-anchored,JVM,90,71656250,0
otel-proto-anchored,JVM,91,70178100,0
otel-proto-anchored,JVM,92,70994000,0
otel-proto-anchored,JVM,93,70994000,0
otel-proto-anchored,JVM,94,69596000,0
otel-proto-anchored,JVM,95,67536750,0
otel-proto-anchored,JVM,96,72405750,0
otel-proto-anchored,JVM,97,67083450,0
otel-proto-anchored,JVM,98,66132650,0
otel-proto-anchored,JVM,99,63488050,0
otel,JS,0,458774000,1
otel,JS,1,354757300,1
otel,JS,2,325653700,1
otel,JS,3,316075650,1
otel,JS,4,322628950,1
otel,JS,5,327957400,1
otel,JS,6,317033250,1
otel,JS,7,314192150,1
otel,JS,8,311746650,1
otel,JS,9,321379600,1
otel,JS,10,317783600,1
otel,JS,11,329359650,1
otel,JS,12,317122750,1
otel,JS,13,315234800,1
otel,JS,14,320828400,1
otel,JS,15,323288200,1
otel,JS,16,312294450,1
otel,JS,17,323393800,1
otel,JS,18,321112050,1
otel,JS,19,316274750,1
otel,JS,20,315750150,0
otel,JS,21,323786750,0
otel,JS,22,316940050,0
otel,JS,23,428661800,0
otel,JS,24,316888750,0
otel,JS,25,313170400,0
otel,JS,26,316101550,0
otel,JS,27,315728700,0
otel,JS,28,315487950,0
otel,JS,29,316088500,0
otel,JS,30,319924500,0
otel,JS,31,327949650,0
otel,JS,32,319935900,0
otel,JS,33,319789850,0
otel,JS,34,323581250,0
otel,JS,35,316477900,0
otel,JS,36,324476950,0
otel,JS,37,315992750,0
otel,JS,38,320762400,0
otel,JS,39,318986300,0
otel,JS,40,318512700,0
otel,JS,41,320854750,0
otel,JS,42,316743850,0
otel,JS,43,315526850,0
otel,JS,44,319466050,0
otel,JS,45,311700600,0
otel,JS,46,314390900,0
otel,JS,47,318385400,0
otel,JS,48,317435200,0
otel,JS,49,318775200,0
otel,JS,50,323604750,0
otel,JS,51,316305500,0
otel,JS,52,318491300,0
otel,JS,53,319112250,0
otel,JS,54,310741600,0
otel,JS,55,320347700,0
otel,JS,56,317723350,0
otel,JS,57,315913300,0
otel,JS,58,312475200,0
otel,JS,59,315251950,0
otel,JS,60,319319950,0
otel,JS,61,324156600,0
otel,JS,62,318562400,0
otel,JS,63,322429650,0
otel,JS,64,335298150,0
otel,JS,65,321445900,0
otel,JS,66,315493900,0
otel,JS,67,324690350,0
otel,JS,68,331168900,0
otel,JS,69,322251050,0
otel,JS,70,310917800,0
otel,JS,71,317147100,0
otel,JS,72,322591800,0
otel,JS,73,319273100,0
otel,JS,74,314433200,0
otel,JS,75,322616900,0
otel,JS,76,317392350,0
otel,JS,77,318501600,0
otel,JS,78,320030400,0
otel,JS,79,317749000,0
otel,JS,80,318731500,0
otel,JS,81,322546000,0
otel,JS,82,326864300,0
otel,JS,83,313382150,0
otel,JS,84,323384250,0
otel,JS,85,318330350,0
otel,JS,86,323829500,0
otel,JS,87,313973850,0
otel,JS,88,320100250,0
otel,JS,89,317530000,0
otel,JS,90,316165550,0
otel,JS,91,314137800,0
otel,JS,92,323834800,0
otel,JS,93,320947050,0
otel,JS,94,339076450,0
otel,JS,95,826110350,0
otel,JS,96,338202700,0
otel,JS,97,353279600,0
otel,JS,98,325669850,0
otel,JS,99,310242100,0
otel-proto,JS,0,449728550,1
otel-proto,JS,1,343070050,1
otel-proto,JS,2,317117400,1
otel-proto,JS,3,309630900,1
otel-proto,JS,4,320504450,1
otel-proto,JS,5,313813300,1
otel-proto,JS,6,312382400,1
otel-proto,JS,7,307638600,1
otel-proto,JS,8,308836800,1
otel-proto,JS,9,315918450,1
otel-proto,JS,10,316012050,1
otel-proto,JS,11,327298750,1
otel-proto,JS,12,314053050,1
otel-proto,JS,13,313495000,1
otel-proto,JS,14,316406450,1
otel-proto,JS,15,331131050,1
otel-proto,JS,16,307311300,1
otel-proto,JS,17,318695250,1
otel-proto,JS,18,314248500,1
otel-proto,JS,19,313701500,1
otel-proto,JS,20,309482650,0
otel-proto,JS,21,310270800,0
otel-proto,JS,22,315973100,0
otel-proto,JS,23,315072700,0
otel-proto,JS,24,416826100,0
otel-proto,JS,25,326042250,0
otel-proto,JS,26,317813350,0
otel-proto,JS,27,318067800,0
otel-proto,JS,28,315917950,0
otel-proto,JS,29,309134650,0
otel-proto,JS,30,317139000,0
otel-proto,JS,31,313973500,0
otel-proto,JS,32,320868150,0
otel-proto,JS,33,315493500,0
otel-proto,JS,34,315645950,0
otel-proto,JS,35,313184500,0
otel-proto,JS,36,314823700,0
otel-proto,JS,37,308777250,0
otel-proto,JS,38,315461100,0
otel-proto,JS,39,314165300,0
otel-proto,JS,40,314087200,0
otel-proto,JS,41,312092950,0
otel-proto,JS,42,314133900,0
otel-proto,JS,43,310644200,0
otel-proto,JS,44,314358250,0
otel-proto,JS,45,307548200,0
otel-proto,JS,46,314119750,0
otel-proto,JS,47,313447050,0
otel-proto,JS,48,313005250,0
otel-proto,JS,49,311170700,0
otel-proto,JS,50,318166200,0
otel-proto,JS,51,316654900,0
otel-proto,JS,52,319892400,0
otel-proto,JS,53,315501450,0
otel-proto,JS,54,312808050,0
otel-proto,JS,55,317585100,0
otel-proto,JS,56,315928800,0
otel-proto,JS,57,328704950,0
otel-proto,JS,58,315760000,0
otel-proto,JS,59,316154350,0
otel-proto,JS,60,315492550,0
otel-proto,JS,61,325202400,0
otel-proto,JS,62,310403100,0
otel-proto,JS,63,317316850,0
otel-proto,JS,64,319732900,0
otel-proto,JS,65,317822200,0
otel-proto,JS,66,313622450,0
otel-proto,JS,67,313327950,0
otel-proto,JS,68,312395300,0
otel-proto,JS,69,314363300,0
otel-proto,JS,70,308796850,0
otel-proto,JS,71,312181550,0
otel-proto,JS,72,316295200,0
otel-proto,JS,73,314918500,0
otel-proto,JS,74,306992000,0
otel-proto,JS,75,318703100,0
otel-proto,JS,76,315521550,0
otel-proto,JS,77,314630700,0
otel-proto,JS,78,319856900,0
otel-proto,JS,79,307282000,0
otel-proto,JS,80,317433050,0
otel-proto,JS,81,321030700,0
otel-proto,JS,82,317398750,0
otel-proto,JS,83,314430850,0
otel-proto,JS,84,315975850,0
otel-proto,JS,85,315575500,0
otel-proto,JS,86,320349000,0
otel-proto,JS,87,317210550,0
otel-proto,JS,88,318556550,0
otel-proto,JS,89,320740850,0
otel-proto,JS,90,316221850,0
otel-proto,JS,91,308943250,0
otel-proto,JS,92,317175650,0
otel-proto,JS,93,321918850,0
otel-proto,JS,94,314548250,0
otel-proto,JS,95,311698350,0
otel-proto,JS,96,315888800,0
otel-proto,JS,97,321226300,0
otel-proto,JS,98,876846100,0
otel-proto,JS,99,313756200,0
otel-proto-sampler,JS,0,446905800,1
otel-proto-sampler,JS,1,341606750,1
otel-proto-sampler,JS,2,310231700,1
otel-proto-sampler,JS,3,308579750,1
otel-proto-sampler,JS,4,315672500,1
otel-proto-sampler,JS,5,310186700,1
otel-proto-sampler,JS,6,307128650,1
otel-proto-sampler,JS,7,305661100,1
otel-proto-sampler,JS,8,301901000,1
otel-proto-sampler,JS,9,309977500,1
otel-proto-sampler,JS,10,311862750,1
otel-proto-sampler,JS,11,321385400,1
otel-proto-sampler,JS,12,312695750,1
otel-proto-sampler,JS,13,309503000,1
otel-proto-sampler,JS,14,311052450,1
otel-proto-sampler,JS,15,316388600,1
otel-proto-sampler,JS,16,306491600,1
otel-proto-sampler,JS,17,311439600,1
otel-proto-sampler,JS,18,310340450,1
otel-proto-sampler,JS,19,310222850,1
otel-proto-sampler,JS,20,306286300,0
otel-proto-sampler,JS,21,307146150,0
otel-proto-sampler,JS,22,308955000,0
otel-proto-sampler,JS,23,310821250,0
otel-proto-sampler,JS,24,420005450,0
otel-proto-sampler,JS,25,315598850,0
otel-proto-sampler,JS,26,309447250,0
otel-proto-sampler,JS,27,309273450,0
otel-proto-sampler,JS,28,312616100,0
otel-proto-sampler,JS,29,308510950,0
otel-proto-sampler,JS,30,310143100,0
otel-proto-sampler,JS,31,308736200,0
otel-proto-sampler,JS,32,314924800,0
otel-proto-sampler,JS,33,304582200,0
otel-proto-sampler,JS,34,307890100,0
otel-proto-sampler,JS,35,311983800,0
otel-proto-sampler,JS,36,309373850,0
otel-proto-sampler,JS,37,304938300,0
otel-proto-sampler,JS,38,308960600,0
otel-proto-sampler,JS,39,310155000,0
otel-proto-sampler,JS,40,308598600,0
otel-proto-sampler,JS,41,304185100,0
otel-proto-sampler,JS,42,310966550,0
otel-proto-sampler,JS,43,309508450,0
otel-proto-sampler,JS,44,310049100,0
otel-proto-sampler,JS,45,307091050,0
otel-proto-sampler,JS,46,314952600,0
otel-proto-sampler,JS,47,306861050,0
otel-proto-sampler,JS,48,311382150,0
otel-proto-sampler,JS,49,310922050,0
otel-proto-sampler,JS,50,312396150,0
otel-proto-sampler,JS,51,314397800,0
otel-proto-sampler,JS,52,313664500,0
otel-proto-sampler,JS,53,312927650,0
otel-proto-sampler,JS,54,305757600,0
otel-proto-sampler,JS,55,310238750,0
otel-proto-sampler,JS,56,310465550,0
otel-proto-sampler,JS,57,311120400,0
otel-proto-sampler,JS,58,308512050,0
otel-proto-sampler,JS,59,311924900,0
otel-proto-sampler,JS,60,313341750,0
otel-proto-sampler,JS,61,314179250,0
otel-proto-sampler,JS,62,307306700,0
otel-proto-sampler,JS,63,312818500,0
otel-proto-sampler,JS,64,311681950,0
otel-proto-sampler,JS,65,315521250,0
otel-proto-sampler,JS,66,307965350,0
otel-proto-sampler,JS,67,310509300,0
otel-proto-sampler,JS,68,308758900,0
otel-proto-sampler,JS,69,310352450,0
otel-proto-sampler,JS,70,303302150,0
otel-proto-sampler,JS,71,308738150,0
otel-proto-sampler,JS,72,312207550,0
otel-proto-sampler,JS,73,314362550,0
otel-proto-sampler,JS,74,306267250,0
otel-proto-sampler,JS,75,317515100,0
otel-proto-sampler,JS,76,313199400,0
otel-proto-sampler,JS,77,311353400,0
otel-proto-sampler,JS,78,310234350,0
otel-proto-sampler,JS,79,308965650,0
otel-proto-sampler,JS,80,310084650,0
otel-proto-sampler,JS,81,308983000,0
otel-proto-sampler,JS,82,314931200,0
otel-proto-sampler,JS,83,309539000,0
otel-proto-sampler,JS,84,314619700,0
otel-proto-sampler,JS,85,312659450,0
otel-proto-sampler,JS,86,312424050,0
otel-proto-sampler,JS,87,309030950,0
otel-proto-sampler,JS,88,313235350,0
otel-proto-sampler,JS,89,314186450,0
otel-proto-sampler,JS,90,312035550,0
otel-proto-sampler,JS,91,306338150,0
otel-proto-sampler,JS,92,317585050,0
otel-proto-sampler,JS,93,313555750,0
otel-proto-sampler,JS,94,311860000,0
otel-proto-sampler,JS,95,311041300,0
otel-proto-sampler,JS,96,316946250,0
otel-proto-sampler,JS,97,312997500,0
otel-proto-sampler,JS,98,865955650,0
otel-proto-sampler,JS,99,306532950,0
otel-proto-timesource,JS,0,478702550,1
otel-proto-timesource,JS,1,366470100,1
otel-proto-timesource,JS,2,341890850,1
otel-proto-timesource,JS,3,344807500,1
otel-proto-timesource,JS,4,350913950,1
otel-proto-timesource,JS,5,339528300,1
otel-proto-timesource,JS,6,337899750,1
otel-proto-timesource,JS,7,338038300,1
otel-proto-timesource,JS,8,338549850,1
otel-proto-timesource,JS,9,354546900,1
otel-proto-timesource,JS,10,360691850,1
otel-proto-timesource,JS,11,361888250,1
otel-proto-timesource,JS,12,341550000,1
otel-proto-timesource,JS,13,341730000,1
otel-proto-timesource,JS,14,341640900,1
otel-proto-timesource,JS,15,345184100,1
otel-proto-timesource,JS,16,338324650,1
otel-proto-timesource,JS,17,338531000,1
otel-proto-timesource,JS,18,342352250,1
otel-proto-timesource,JS,19,340542300,1
otel-proto-timesource,JS,20,335013800,0
otel-proto-timesource,JS,21,342294050,0
otel-proto-timesource,JS,22,344535650,0
otel-proto-timesource,JS,23,420637050,0
otel-proto-timesource,JS,24,390794700,0
otel-proto-timesource,JS,25,339754900,0
otel-proto-timesource,JS,26,336420350,0
otel-proto-timesource,JS,27,344515550,0
otel-proto-timesource,JS,28,339544600,0
otel-proto-timesource,JS,29,334864000,0
otel-proto-timesource,JS,30,344656000,0
otel-proto-timesource,JS,31,338803400,0
otel-proto-timesource,JS,32,343147650,0
otel-proto-timesource,JS,33,336606050,0
otel-proto-timesource,JS,34,341281250,0
otel-proto-timesource,JS,35,338053900,0
otel-proto-timesource,JS,36,344915350,0
otel-proto-timesource,JS,37,338346450,0
otel-proto-timesource,JS,38,342649250,0
otel-proto-timesource,JS,39,355575000,0
otel-proto-timesource,JS,40,338566350,0
otel-proto-timesource,JS,41,336129700,0
otel-proto-timesource,JS,42,341715250,0
otel-proto-timesource,JS,43,342577600,0
otel-proto-timesource,JS,44,343245750,0
otel-proto-timesource,JS,45,337494800,0
otel-proto-timesource,JS,46,342652000,0
otel-proto-timesource,JS,47,342374950,0
otel-proto-timesource,JS,48,343392500,0
otel-proto-timesource,JS,49,336469950,0
otel-proto-timesource,JS,50,341467750,0
otel-proto-timesource,JS,51,349056200,0
otel-proto-timesource,JS,52,341045100,0
otel-proto-timesource,JS,53,344137900,0
otel-proto-timesource,JS,54,336878650,0
otel-proto-timesource,JS,55,340146900,0
otel-proto-timesource,JS,56,343421400,0
otel-proto-timesource,JS,57,342717350,0
otel-proto-timesource,JS,58,336873750,0
otel-proto-timesource,JS,59,343357000,0
otel-proto-timesource,JS,60,341155900,0
otel-proto-timesource,JS,61,343574050,0
otel-proto-timesource,JS,62,337216200,0
otel-proto-timesource,JS,63,342780250,0
otel-proto-timesource,JS,64,341786750,0
otel-proto-timesource,JS,65,345799800,0
otel-proto-timesource,JS,66,338088600,0
otel-proto-timesource,JS,67,349114100,0
otel-proto-timesource,JS,68,349724650,0
otel-proto-timesource,JS,69,344450950,0
otel-proto-timesource,JS,70,338778200,0
otel-proto-timesource,JS,71,343800700,0
otel-proto-timesource,JS,72,341603750,0
otel-proto-timesource,JS,73,345732000,0
otel-proto-timesource,JS,74,340112650,0
otel-proto-timesource,JS,75,347407050,0
otel-proto-timesource,JS,76,342259200,0
otel-proto-timesource,JS,77,346041000,0
otel-proto-timesource,JS,78,341290250,0
otel-proto-timesource,JS,79,339049750,0
otel-proto-timesource,JS,80,349214150,0
otel-proto-timesource,JS,81,348562450,0
otel-proto-timesource,JS,82,346066700,0
otel-proto-timesource,JS,83,341554900,0
otel-proto-timesource,JS,84,348411850,0
otel-proto-timesource,JS,85,348911900,0
otel-proto-timesource,JS,86,346493200,0
otel-proto-timesource,JS,87,340000900,0
otel-proto-timesource,JS,88,342488150,0
otel-proto-timesource,JS,89,356144000,0
otel-proto-timesource,JS,90,344408900,0
otel-proto-timesource,JS,91,338182650,0
otel-proto-timesource,JS,92,348179350,0
otel-proto-timesource,JS,93,343601200,0
otel-proto-timesource,JS,94,346211750,0
otel-proto-timesource,JS,95,345469250,0
otel-proto-timesource,JS,96,894078600,0
otel-proto-timesource,JS,97,347831000,0
otel-proto-timesource,JS,98,342266500,0
otel-proto-timesource,JS,99,340932100,0
otel-proto-anchored,JS,0,429754800,1
otel-proto-anchored,JS,1,329952600,1
otel-proto-anchored,JS,2,309370450,1
otel-proto-anchored,JS,3,306476250,1
otel-proto-anchored,JS,4,308971950,1
otel-proto-anchored,JS,5,307478150,1
otel-proto-anchored,JS,6,306158650,1
otel-proto-anchored,JS,7,303361850,1
otel-proto-anchored,JS,8,299698700,1
otel-proto-anchored,JS,9,310295200,1
otel-proto-anchored,JS,10,306714400,1
otel-proto-anchored,JS,11,314969600,1
otel-proto-anchored,JS,12,306239250,1
otel-proto-anchored,JS,13,308575900,1
otel-proto-anchored,JS,14,309456250,1
otel-proto-anchored,JS,15,315942950,1
otel-proto-anchored,JS,16,301259250,1
otel-proto-anchored,JS,17,312096150,1
otel-proto-anchored,JS,18,312060350,1
otel-proto-anchored,JS,19,321457950,1
otel-proto-anchored,JS,20,304897250,0
otel-proto-anchored,JS,21,310921950,0
otel-proto-anchored,JS,22,316206600,0
otel-proto-anchored,JS,23,311541350,0
otel-proto-anchored,JS,24,417902000,0
otel-proto-anchored,JS,25,310265200,0
otel-proto-anchored,JS,26,309728750,0
otel-proto-anchored,JS,27,307845000,0
otel-proto-anchored,JS,28,307534150,0
otel-proto-anchored,JS,29,301376500,0
otel-proto-anchored,JS,30,305621850,0
otel-proto-anchored,JS,31,307485200,0
otel-proto-anchored,JS,32,306279500,0
otel-proto-anchored,JS,33,302123350,0
otel-proto-anchored,JS,34,309714300,0
otel-proto-anchored,JS,35,311613000,0
otel-proto-anchored,JS,36,305771000,0
otel-proto-anchored,JS,37,300295200,0
otel-proto-anchored,JS,38,306507000,0
otel-proto-anchored,JS,39,308720600,0
otel-proto-anchored,JS,40,307138950,0
otel-proto-anchored,JS,41,303058600,0
otel-proto-anchored,JS,42,309476650,0
otel-proto-anchored,JS,43,306496000,0
otel-proto-anchored,JS,44,307482900,0
otel-proto-anchored,JS,45,300864950,0
otel-proto-anchored,JS,46,308429100,0
otel-proto-anchored,JS,47,320281900,0
otel-proto-anchored,JS,48,308922950,0
otel-proto-anchored,JS,49,301218450,0
otel-proto-anchored,JS,50,322543100,0
otel-proto-anchored,JS,51,313944700,0
otel-proto-anchored,JS,52,310360650,0
otel-proto-anchored,JS,53,310317100,0
otel-proto-anchored,JS,54,308788450,0
otel-proto-anchored,JS,55,309675800,0
otel-proto-anchored,JS,56,317530250,0
otel-proto-anchored,JS,57,317388550,0
otel-proto-anchored,JS,58,302819650,0
otel-proto-anchored,JS,59,308567350,0
otel-proto-anchored,JS,60,310658500,0
otel-proto-anchored,JS,61,306341600,0
otel-proto-anchored,JS,62,301526650,0
otel-proto-anchored,JS,63,307736800,0
otel-proto-anchored,JS,64,305880700,0
otel-proto-anchored,JS,65,310617300,0
otel-proto-anchored,JS,66,305289350,0
otel-proto-anchored,JS,67,307567100,0
otel-proto-anchored,JS,68,307114250,0
otel-proto-anchored,JS,69,308143750,0
otel-proto-anchored,JS,70,303552300,0
otel-proto-anchored,JS,71,308100350,0
otel-proto-anchored,JS,72,309134650,0
