variant,platform,step,median_ns,is_warmup
otel-proto-timesource,JVM,66,115917650,0
otel-proto-timesource,JVM,67,124632300,0
otel-proto-timesource,JVM,68,122872800,0
otel-proto-timesource,JVM,69,116925200,0
otel-proto-timesource,JVM,70,114542900,0
otel-proto-timesource,JVM,71,111155900,0
otel-proto-timesource,JVM,72,115138300,0
otel-proto-timesource,JVM,73,105997800,0
otel-proto-timesource,JVM,74,118366450,0
otel-proto-timesource,JVM,75,120051050,0
otel-proto-timesource,JVM,76,113395950,0
otel-proto-timesource,JVM,77,112818450,0
otel-proto-timesource,JVM,78,108564200,0
otel-proto-timesource,JVM,79,100394750,0
otel-proto-timesource,JVM,80,98603600,0
otel-proto-timesource,JVM,81,105675150,0
otel-proto-timesource,JVM,82,109763500,0
otel-proto-timesource,JVM,83,112626250,0
otel-proto-timesource,JVM,84,111609500,0
otel-proto-timesource,JVM,85,101087350,0
otel-proto-timesource,JVM,86,107535200,0
otel-proto-timesource,JVM,87,110451400,0
otel-proto-timesource,JVM,88,117860000,0
otel-proto-timesource,JVM,89,120615650,0
otel-proto-timesource,JVM,90,113738750,0
otel-proto-timesource,JVM,91,105399250,0
otel-proto-timesource,JVM,92,116955450,0
otel-proto-timesource,JVM,93,112188600,0
otel-proto-timesource,JVM,94,118905350,0
otel-proto-timesource,JVM,95,109815300,0
otel-proto-timesource,JVM,96,117384000,0
otel-proto-timesource,JVM,97,116714700,0
otel-proto-timesource,JVM,98,118668200,0
otel-proto-timesource,JVM,99,116736500,0
otel-proto-anchored,JVM,0,637368800,1
otel-proto-anchored,JVM,1,355950600,1
otel-proto-anchored,JVM,2,225168650,1
otel-proto-anchored,JVM,3,185438250,1
otel-proto-anchored,JVM,4,158686250,1
otel-proto-anchored,JVM,5,156122950,1
otel-proto-anchored,JVM,6,163894800,1
otel-proto-anchored,JVM,7,163791350,1
otel-proto-anchored,JVM,8,149285350,1
otel-proto-anchored,JVM,9,154680350,1
otel-proto-anchored,JVM,10,161535300,1
otel-proto-anchored,JVM,11,146336600,1
otel-proto-anchored,JVM,12,137945350,1
otel-proto-anchored,JVM,13,138836100,1
otel-proto-anchored,JVM,14,139001200,1
otel-proto-anchored,JVM,15,141942150,1
otel-proto-anchored,JVM,16,141195550,1
otel-proto-anchored,JVM,17,142809600,1
otel-proto-anchored,JVM,18,145668400,1
otel-proto-anchored,JVM,19,142556700,1
otel-proto-anchored,JVM,20,142795900,0
otel-proto-anchored,JVM,21,145942150,0
otel-proto-anchored,JVM,22,144260650,0
otel-proto-anchored,JVM,23,148510700,0
otel-proto-anchored,JVM,24,148002250,0
otel-proto-anchored,JVM,25,143861250,0
otel-proto-anchored,JVM,26,135618050,0
otel-proto-anchored,JVM,27,141403900,0
otel-proto-anchored,JVM,28,129828450,0
otel-proto-anchored,JVM,29,126438000,0
otel-proto-anchored,JVM,30,134402800,0
otel-proto-anchored,JVM,31,134218200,0
otel-proto-anchored,JVM,32,141134050,0
otel-proto-anchored,JVM,33,137572850,0
otel-proto-anchored,JVM,34,131695950,0
otel-proto-anchored,JVM,35,135899700,0
otel-proto-anchored,JVM,36,132319300,0
otel-proto-anchored,JVM,37,133111900,0
otel-proto-anchored,JVM,38,139058950,0
otel-proto-anchored,JVM,39,148725800,0
otel-proto-anchored,JVM,40,135129750,0
otel-proto-anchored,JVM,41,139365200,0
otel-proto-anchored,JVM,42,135820250,0
otel-proto-anchored,JVM,43,138737000,0
otel-proto-anchored,JVM,44,135762500,0
otel-proto-anchored,JVM,45,133779950,0
otel-proto-anchored,JVM,46,139609450,0
otel-proto-anchored,JVM,47,137832450,0
otel-proto-anchored,JVM,48,128684400,0
otel-proto-anchored,JVM,49,136181900,0
otel-proto-anchored,JVM,50,140378950,0
otel-proto-anchored,JVM,51,146129900,0
otel-proto-anchored,JVM,52,143030950,0
otel-proto-anchored,JVM,53,130184500,0
otel-proto-anchored,JVM,54,131893400,0
otel-proto-anchored,JVM,55,127351150,0
otel-proto-anchored,JVM,56,133056450,0
otel-proto-anchored,JVM,57,133092750,0
otel-proto-anchored,JVM,58,137074250,0
otel-proto-anchored,JVM,59,136911050,0
otel-proto-anchored,JVM,60,136836100,0
otel-proto-anchored,JVM,61,139784500,0
otel-proto-anchored,JVM,62,128760300,0
otel-proto-anchored,JVM,63,137024000,0
otel-proto-anchored,JVM,64,135051600,0
otel-proto-anchored,JVM,65,139747250,0
otel-proto-anchored,JVM,66,130840450,0
otel-proto-anchored,JVM,67,133860850,0
otel-proto-anchored,JVM,68,133494950,0
otel-proto-anchored,JVM,69,129454200,0
otel-proto-anchored,JVM,70,124418250,0
otel-proto-anchored,JVM,71,135233000,0
otel-proto-anchored,JVM,72,131530200,0
otel-proto-anchored,JVM,73,132485700,0
otel-proto-anchored,JVM,74,134681400,0
otel-proto-anchored,JVM,75,142720450,0
otel-proto-anchored,JVM,76,141538450,0
otel-proto-anchored,JVM,77,131436650,0
otel-proto-anchored,JVM,78,137976950,0
otel-proto-anchored,JVM,79,131950800,0
otel-proto-anchored,JVM,80,133205150,0
otel-proto-anchored,JVM,81,137978250,0
otel-proto-anchored,JVM,82,133108200,0
otel-proto-anchored,JVM,83,133691500,0
otel-proto-anchored,JVM,84,135172300,0
otel-proto-anchored,JVM,85,128263250,0
otel-proto-anchored,JVM,86,135558400,0
otel-proto-anchored,JVM,87,130413050,0
otel-proto-anchored,JVM,88,128313250,0
otel-proto-anchored,JVM,89,137094450,0
otel-proto-anchored,JVM,90,127938050,0
otel-proto-anchored,JVM,91,125035400,0
otel-proto-anchored,JVM,92,123885100,0
otel-proto-anchored,JVM,93,132218150,0
otel-proto-anchored,JVM,94,127458950,0
otel-proto-anchored,JVM,95,128917900,0
otel-proto-anchored,JVM,96,125436650,0
otel-proto-anchored,JVM,97,133815100,0
otel-proto-anchored,JVM,98,119778000,0
otel-proto-anchored,JVM,99,120547500,0
otel,JS,0,450746000,1
otel,JS,1,344464300,1
otel,JS,2,325527900,1
otel,JS,3,322739650,1
otel,JS,4,332818500,1
otel,JS,5,321759400,1
otel,JS,6,319486450,1
otel,JS,7,319600750,1
otel,JS,8,318648200,1
otel,JS,9,319032100,1
otel,JS,10,322612050,1
otel,JS,11,326106450,1
otel,JS,12,308276350,1
otel,JS,13,318875950,1
otel,JS,14,318449200,1
otel,JS,15,322384850,1
otel,JS,16,315926950,1
otel,JS,17,318775750,1
otel,JS,18,311378150,1
otel,JS,19,306959250,1
otel,JS,20,298597600,0
otel,JS,21,313207000,0
otel,JS,22,318316550,0
otel,JS,23,301984450,0
otel,JS,24,374203300,0
otel,JS,25,306035750,0
otel,JS,26,306476200,0
otel,JS,27,306513800,0
otel,JS,28,303213650,0
otel,JS,29,304203600,0
otel,JS,30,306856650,0
otel,JS,31,306319550,0
otel,JS,32,306582550,0
otel,JS,33,307434800,0
otel,JS,34,304174000,0
otel,JS,35,306015950,0
otel,JS,36,302967400,0
otel,JS,37,302109450,0
otel,JS,38,302289850,0
otel,JS,39,304871950,0
otel,JS,40,312372300,0
otel,JS,41,321886900,0
otel,JS,42,311637450,0
otel,JS,43,311345900,0
otel,JS,44,313165900,0
otel,JS,45,307384800,0
otel,JS,46,304737850,0
otel,JS,47,306399350,0
otel,JS,48,302326150,0
otel,JS,49,302951550,0
otel,JS,50,305168400,0
otel,JS,51,304912950,0
otel,JS,52,308190800,0
otel,JS,53,306551050,0
otel,JS,54,298348400,0
otel,JS,55,305197750,0
otel,JS,56,303951050,0
otel,JS,57,305979700,0
otel,JS,58,297246400,0
otel,JS,59,305704550,0
otel,JS,60,314657450,0
otel,JS,61,309502800,0
otel,JS,62,301289650,0
otel,JS,63,307670600,0
otel,JS,64,311345050,0
otel,JS,65,323994550,0
otel,JS,66,306271400,0
otel,JS,67,306620500,0
otel,JS,68,303246300,0
otel,JS,69,304712700,0
otel,JS,70,300834400,0
otel,JS,71,307218450,0
otel,JS,72,304676800,0
otel,JS,73,308669700,0
otel,JS,74,308125500,0
otel,JS,75,312243600,0
otel,JS,76,316577150,0
otel,JS,77,309104550,0
otel,JS,78,310654700,0
otel,JS,79,308218600,0
otel,JS,80,316740650,0
otel,JS,81,320207350,0
otel,JS,82,319219650,0
otel,JS,83,311403000,0
otel,JS,84,315741150,0
otel,JS,85,313188000,0
otel,JS,86,315269400,0
otel,JS,87,314620800,0
otel,JS,88,324141550,0
otel,JS,89,321454000,0
otel,JS,90,325871000,0
otel,JS,91,316604100,0
otel,JS,92,317647150,0
otel,JS,93,321118750,0
otel,JS,94,318495400,0
otel,JS,95,308536750,0
otel,JS,96,317378450,0
otel,JS,97,728414050,0
otel,JS,98,357505450,0
otel,JS,99,316903050,0
otel-proto,JS,0,510948850,1
otel-proto,JS,1,380052100,1
otel-proto,JS,2,357980650,1
otel-proto,JS,3,371365900,1
otel-proto,JS,4,346838400,1
otel-proto,JS,5,352461700,1
otel-proto,JS,6,356078850,1
otel-proto,JS,7,353858600,1
otel-proto,JS,8,348814900,1
otel-proto,JS,9,354101400,1
otel-proto,JS,10,351095900,1
otel-proto,JS,11,355219650,1
otel-proto,JS,12,346433800,1
otel-proto,JS,13,351570050,1
otel-proto,JS,14,350567100,1
otel-proto,JS,15,350226600,1
otel-proto,JS,16,343689850,1
otel-proto,JS,17,401463500,1
otel-proto,JS,18,348093000,1
otel-proto,JS,19,350986900,1
otel-proto,JS,20,343356700,0
otel-proto,JS,21,352494000,0
otel-proto,JS,22,351187750,0
otel-proto,JS,23,350996650,0
otel-proto,JS,24,345094850,0
otel-proto,JS,25,350484400,0
otel-proto,JS,26,352090300,0
otel-proto,JS,27,352441600,0
otel-proto,JS,28,353116250,0
otel-proto,JS,29,345829500,0
otel-proto,JS,30,350466300,0
otel-proto,JS,31,351931300,0
otel-proto,JS,32,352383050,0
otel-proto,JS,33,344951450,0
otel-proto,JS,34,353197100,0
otel-proto,JS,35,351132100,0
otel-proto,JS,36,350345150,0
otel-proto,JS,37,342872900,0
otel-proto,JS,38,351149350,0
otel-proto,JS,39,355065550,0
otel-proto,JS,40,351854150,0
otel-proto,JS,41,346900750,0
otel-proto,JS,42,351380000,0
otel-proto,JS,43,349995650,0
otel-proto,JS,44,357054700,0
otel-proto,JS,45,350205250,0
otel-proto,JS,46,357971150,0
otel-proto,JS,47,353104600,0
otel-proto,JS,48,353426650,0
otel-proto,JS,49,347566050,0
otel-proto,JS,50,353003500,0
otel-proto,JS,51,353072700,0
otel-proto,JS,52,353305100,0
otel-proto,JS,53,353062950,0
otel-proto,JS,54,347453550,0
otel-proto,JS,55,351225900,0
otel-proto,JS,56,356126450,0
otel-proto,JS,57,354771300,0
otel-proto,JS,58,347026700,0
otel-proto,JS,59,353800650,0
otel-proto,JS,60,352486700,0
otel-proto,JS,61,352446750,0
otel-proto,JS,62,348427500,0
otel-proto,JS,63,356074200,0
otel-proto,JS,64,352739950,0
otel-proto,JS,65,354316600,0
otel-proto,JS,66,347715650,0
otel-proto,JS,67,352283100,0
otel-proto,JS,68,354609950,0
otel-proto,JS,69,356682200,0
otel-proto,JS,70,353296350,0
otel-proto,JS,71,370421750,0
otel-proto,JS,72,529729600,0
otel-proto,JS,73,391176750,0
otel-proto,JS,74,356319400,0
otel-proto,JS,75,357956250,0
otel-proto,JS,76,355964050,0
otel-proto,JS,77,354413150,0
otel-proto,JS,78,356927400,0
otel-proto,JS,79,346847450,0
otel-proto,JS,80,353915700,0
otel-proto,JS,81,352775400,0
otel-proto,JS,82,352220250,0
otel-proto,JS,83,349262650,0
otel-proto,JS,84,358472450,0
otel-proto,JS,85,354436350,0
otel-proto,JS,86,356255700,0
otel-proto,JS,87,352573700,0
otel-proto,JS,88,356265500,0
otel-proto,JS,89,356011350,0
otel-proto,JS,90,358369800,0
otel-proto,JS,91,348625700,0
otel-proto,JS,92,356955500,0
otel-proto,JS,93,355916000,0
otel-proto,JS,94,353443700,0
otel-proto,JS,95,351422300,0
otel-proto,JS,96,357755900,0
otel-proto,JS,97,354477150,0
otel-proto,JS,98,359326900,0
otel-proto,JS,99,350029800,0
otel-proto-timesource,JS,0,535731300,1
otel-proto-timesource,JS,1,407168700,1
otel-proto-timesource,JS,2,388038550,1
otel-proto-timesource,JS,3,390194900,1
otel-proto-timesource,JS,4,377299450,1
otel-proto-timesource,JS,5,379885450,1
otel-proto-timesource,JS,6,378347500,1
otel-proto-timesource,JS,7,375985500,1
otel-proto-timesource,JS,8,373747300,1
otel-proto-timesource,JS,9,381523450,1
otel-proto-timesource,JS,10,376839500,1
otel-proto-timesource,JS,11,381286850,1
otel-proto-timesource,JS,12,371316950,1
otel-proto-timesource,JS,13,378273350,1
otel-proto-timesource,JS,14,376955900,1
otel-proto-timesource,JS,15,377012000,1
otel-proto-timesource,JS,16,419084600,1
otel-proto-timesource,JS,17,379805850,1
otel-proto-timesource,JS,18,376657450,1
otel-proto-timesource,JS,19,377003300,1
otel-proto-timesource,JS,20,369512550,0
otel-proto-timesource,JS,21,378087750,0
otel-proto-timesource,JS,22,376326300,0
otel-proto-timesource,JS,23,377005100,0
otel-proto-timesource,JS,24,371931600,0
otel-proto-timesource,JS,25,376449900,0
otel-proto-timesource,JS,26,376825000,0
otel-proto-timesource,JS,27,377885950,0
otel-proto-timesource,JS,28,376909300,0
otel-proto-timesource,JS,29,371177550,0
otel-proto-timesource,JS,30,376746150,0
otel-proto-timesource,JS,31,378744200,0
otel-proto-timesource,JS,32,382681350,0
otel-proto-timesource,JS,33,376018300,0
otel-proto-timesource,JS,34,377011550,0
otel-proto-timesource,JS,35,378919100,0
otel-proto-timesource,JS,36,379333200,0
otel-proto-timesource,JS,37,374176550,0
otel-proto-timesource,JS,38,378834400,0
otel-proto-timesource,JS,39,379494950,0
otel-proto-timesource,JS,40,381566850,0
otel-proto-timesource,JS,41,375010950,0
otel-proto-timesource,JS,42,380611350,0
otel-proto-timesource,JS,43,381369750,0
otel-proto-timesource,JS,44,378081750,0
otel-proto-timesource,JS,45,372585800,0
otel-proto-timesource,JS,46,377080100,0
otel-proto-timesource,JS,47,380251300,0
otel-proto-timesource,JS,48,379163850,0
otel-proto-timesource,JS,49,374444400,0
otel-proto-timesource,JS,50,379187550,0
otel-proto-timesource,JS,51,379806600,0
otel-proto-timesource,JS,52,379450900,0
otel-proto-timesource,JS,53,380182200,0
otel-proto-timesource,JS,54,373706050,0
otel-proto-timesource,JS,55,377244200,0
otel-proto-timesource,JS,56,379986650,0
otel-proto-timesource,JS,57,379374600,0
otel-proto-timesource,JS,58,374023500,0
otel-proto-timesource,JS,59,378981600,0
otel-proto-timesource,JS,60,377770250,0
otel-proto-timesource,JS,61,380814800,0
otel-proto-timesource,JS,62,372951950,0
otel-proto-timesource,JS,63,379262600,0
otel-proto-timesource,JS,64,380986200,0
otel-proto-timesource,JS,65,380031700,0
otel-proto-timesource,JS,66,376565500,0
otel-proto-timesource,JS,67,382212350,0
otel-proto-timesource,JS,68,534776850,0
otel-proto-timesource,JS,69,429439950,0
otel-proto-timesource,JS,70,375423050,0
otel-proto-timesource,JS,71,380351700,0
otel-proto-timesource,JS,72,379753100,0
otel-proto-timesource,JS,73,381310850,0
otel-proto-timesource,JS,74,372702100,0
otel-proto-timesource,JS,75,381452700,0
otel-proto-timesource,JS,76,379991950,0
otel-proto-timesource,JS,77,383943100,0
otel-proto-timesource,JS,78,381556850,0
otel-proto-timesource,JS,79,375449350,0
otel-proto-timesource,JS,80,379836850,0
otel-proto-timesource,JS,81,380968850,0
otel-proto-timesource,JS,82,381419900,0
otel-proto-timesource,JS,83,374824700,0
otel-proto-timesource,JS,84,381348950,0
otel-proto-timesource,JS,85,384896150,0
otel-proto-timesource,JS,86,380962950,0
otel-proto-timesource,JS,87,377765850,0
otel-proto-timesource,JS,88,381061450,0
otel-proto-timesource,JS,89,384267800,0
otel-proto-timesource,JS,90,382645250,0
otel-proto-timesource,JS,91,375596850,0
otel-proto-timesource,JS,92,381623800,0
otel-proto-timesource,JS,93,385832250,0
otel-proto-timesource,JS,94,383131150,0
otel-proto-timesource,JS,95,376547500,0
otel-proto-timesource,JS,96,381024850,0
otel-proto-timesource,JS,97,381757050,0
otel-proto-timesource,JS,98,382663200,0
otel-proto-timesource,JS,99,376152250,0
otel-proto-anchored,JS,0,501192700,1
otel-proto-anchored,JS,1,371797250,1
otel-proto-anchored,JS,2,351959550,1
otel-proto-anchored,JS,3,358733650,1
otel-proto-anchored,JS,4,342223700,1
otel-proto-anchored,JS,5,346565700,1
otel-proto-anchored,JS,6,344666450,1
otel-proto-anchored,JS,7,345777450,1
otel-proto-anchored,JS,8,337270650,1
otel-proto-anchored,JS,9,344720450,1
otel-proto-anchored,JS,10,345060900,1
otel-proto-anchored,JS,11,350106950,1
otel-proto-anchored,JS,12,341724900,1
otel-proto-anchored,JS,13,344407500,1
otel-proto-anchored,JS,14,344732900,1
otel-proto-anchored,JS,15,343931700,1
otel-proto-anchored,JS,16,343307850,1
otel-proto-anchored,JS,17,386405000,1
otel-proto-anchored,JS,18,343926000,1
otel-proto-anchored,JS,19,343388850,1
otel-proto-anchored,JS,20,337785250,0
otel-proto-anchored,JS,21,345421200,0
otel-proto-anchored,JS,22,343536250,0
otel-proto-anchored,JS,23,345645850,0
otel-proto-anchored,JS,24,338886400,0
otel-proto-anchored,JS,25,344666500,0
otel-proto-anchored,JS,26,343639800,0
otel-proto-anchored,JS,27,342697500,0
otel-proto-anchored,JS,28,342893250,0
otel-proto-anchored,JS,29,337134200,0
otel-proto-anchored,JS,30,343460350,0
otel-proto-anchored,JS,31,342610800,0
otel-proto-anchored,JS,32,344703550,0
otel-proto-anchored,JS,33,338624550,0
otel-proto-anchored,JS,34,344770300,0
otel-proto-anchored,JS,35,343771100,0
otel-proto-anchored,JS,36,343143350,0
otel-proto-anchored,JS,37,337717400,0
otel-proto-anchored,JS,38,344299200,0
otel-proto-anchored,JS,39,344410550,0
otel-proto-anchored,JS,40,344434750,0
otel-proto-anchored,JS,41,339416350,0
otel-proto-anchored,JS,42,345991000,0
otel-proto-anchored,JS,43,345980050,0
otel-proto-anchored,JS,44,344541450,0
otel-proto-anchored,JS,45,346239700,0
otel-proto-anchored,JS,46,344938150,0
otel-proto-anchored,JS,47,344208550,0
otel-proto-anchored,JS,48,344472800,0
otel-proto-anchored,JS,49,338226650,0
otel-proto-anchored,JS,50,345761950,0
otel-proto-anchored,JS,51,344740750,0
otel-proto-anchored,JS,52,345433600,0
otel-proto-anchored,JS,53,347255900,0
otel-proto-anchored,JS,54,340490300,0
otel-proto-anchored,JS,55,347226000,0
otel-proto-anchored,JS,56,345574650,0
otel-proto-anchored,JS,57,345934000,0
otel-proto-anchored,JS,58,340888250,0
otel-proto-anchored,JS,59,345878150,0
otel-proto-anchored,JS,60,346124050,0
otel-proto-anchored,JS,61,345124000,0
otel-proto-anchored,JS,62,341680550,0
otel-proto-anchored,JS,63,346493200,0
otel-proto-anchored,JS,64,344590400,0
otel-proto-anchored,JS,65,345755350,0
otel-proto-anchored,JS,66,339913900,0
otel-proto-anchored,JS,67,345970550,0
otel-proto-anchored,JS,68,346282200,0
otel-proto-anchored,JS,69,349012600,0
otel-proto-anchored,JS,70,342165550,0
otel-proto-anchored,JS,71,345498100,0
otel-proto-anchored,JS,72,345336850,0
otel-proto-anchored,JS,73,558660850,0
otel-proto-anchored,JS,74,355955800,0
otel-proto-anchored,JS,75,346036600,0
otel-proto-anchored,JS,76,348938400,0
otel-proto-anchored,JS,77,346476200,0
otel-proto-anchored,JS,78,344967900,0
otel-proto-anchored,JS,79,340579900,0
otel-proto-anchored,JS,80,346986350,0
otel-proto-anchored,JS,81,346616300,0
otel-proto-anchored,JS,82,345586100,0
otel-proto-anchored,JS,83,341096000,0
otel-proto-anchored,JS,84,346895300,0
otel-proto-anchored,JS,85,347205200,0
otel-proto-anchored,JS,86,346657300,0
otel-proto-anchored,JS,87,341808800,0
otel-proto-anchored,JS,88,347813000,0
otel-proto-anchored,JS,89,347259850,0
otel-proto-anchored,JS,90,349034350,0
otel-proto-anchored,JS,91,341649600,0
otel-proto-anchored,JS,92,346832700,0
otel-proto-anchored,JS,93,347337400,0
otel-proto-anchored,JS,94,346820550,0
otel-proto-anchored,JS,95,340801650,0
otel-proto-anchored,JS,96,348921700,0
otel-proto-anchored,JS,97,348959150,0
otel-proto-anchored,JS,98,348215750,0
otel-proto-anchored,JS,99,344243050,0
otel,Native,0,654470400,1
otel,Native,1,664138400,1
otel,Native,2,677815150,1
otel,Native,3,684910850,1
otel,Native,4,658950750,1
otel,Native,5,664366800,1
otel,Native,6,679885200,1
otel,Native,7,668605500,1
otel,Native,8,671869050,1
otel,Native,9,675403850,1
otel,Native,10,678763450,1
otel,Native,11,672161000,1
otel,Native,12,681295500,1
otel,Native,13,683996500,1
otel,Native,14,677519600,1
otel,Native,15,676964500,1
otel,Native,16,672146900,1
otel,Native,17,678292800,1
otel,Native,18,685982800,1
otel,Native,19,665699700,1
otel,Native,20,662219550,0
otel,Native,21,685280050,0
otel,Native,22,693791100,0
otel,Native,23,692711750,0
otel,Native,24,672237400,0
otel,Native,25,695150550,0
otel,Native,26,670151150,0
otel,Native,27,707863300,0
otel,Native,28,679160650,0
otel,Native,29,670974700,0
otel,Native,30,692603200,0
otel,Native,31,690326200,0
otel,Native,32,686174100,0
otel,Native,33,658802550,0
otel,Native,34,689306500,0
otel,Native,35,694778500,0
otel,Native,36,682941350,0
otel,Native,37,664180950,0
otel,Native,38,681502550,0
otel,Native,39,678960800,0
otel,Native,40,683864650,0
otel,Native,41,681128150,0
otel,Native,42,700119000,0
otel,Native,43,680779400,0
otel,Native,44,717415800,0
otel,Native,45,701725750,0
otel,Native,46,695477200,0
otel,Native,47,688952400,0
otel,Native,48,704362150,0
otel,Native,49,697945900,0
otel,Native,50,692884800,0
otel,Native,51,677770550,0
otel,Native,52,702272700,0
otel,Native,53,698319000,0
otel,Native,54,667344500,0
otel,Native,55,707400650,0
otel,Native,56,692873250,0
otel,Native,57,694794150,0
otel,Native,58,681078900,0
otel,Native,59,721626450,0
otel,Native,60,703245900,0
otel,Native,61,705096400,0
otel,Native,62,694349450,0
otel,Native,63,698516450,0
otel,Native,64,706997350,0
otel,Native,65,700241050,0
otel,Native,66,681134450,0
otel,Native,67,712351150,0
otel,Native,68,706112750,0
otel,Native,69,716063650,0
otel,Native,70,689002900,0
otel,Native,71,709964100,0
otel,Native,72,720988800,0
otel,Native,73,696262300,0
otel,Native,74,681345900,0
otel,Native,75,693687750,0
otel,Native,76,711851300,0
otel,Native,77,729904850,0
otel,Native,78,725648100,0
otel,Native,79,702629550,0
otel,Native,80,703660800,0
otel,Native,81,718837450,0
otel,Native,82,722010450,0
otel,Native,83,690731900,0
otel,Native,84,738852700,0
otel,Native,85,769314700,0
otel,Native,86,734112350,0
otel,Native,87,708566100,0
otel,Native,88,707140000,0
otel,Native,89,719130650,0
otel,Native,90,726527900,0
otel,Native,91,708220950,0
otel,Native,92,713704950,0
otel,Native,93,726441000,0
otel,Native,94,735973600,0
otel,Native,95,708713400,0
otel,Native,96,706274950,0
otel,Native,97,719941900,0
otel,Native,98,741754700,0
otel,Native,99,699908150,0
otel-proto,Native,0,603214050,1
otel-proto,Native,1,596610750,1
otel-proto,Native,2,623804750,1
otel-proto,Native,3,639502500,1
otel-proto,Native,4,634162050,1
otel-proto,Native,5,648086150,1
otel-proto,Native,6,610317500,1
otel-proto,Native,7,656635800,1
otel-proto,Native,8,626476250,1
otel-proto,Native,9,599464350,1
otel-proto,Native,10,617701400,1
otel-proto,Native,11,610947250,1
otel-proto,Native,12,589227300,1
otel-proto,Native,13,625709200,1
otel-proto,Native,14,641464350,1
otel-proto,Native,15,650501850,1
otel-proto,Native,16,589596750,1
otel-proto,Native,17,623720150,1
otel-proto,Native,18,628347850,1
otel-proto,Native,19,630738000,1
otel-proto,Native,20,605241250,0
otel-proto,Native,21,632204550,0
otel-proto,Native,22,661818650,0
otel-proto,Native,23,648007450,0
otel-proto,Native,24,660073050,0
otel-proto,Native,25,656272850,0
otel-proto,Native,26,688803400,0
otel-proto,Native,27,678129600,0
otel-proto,Native,28,652320150,0
otel-proto,Native,29,599332250,0
otel-proto,Native,30,621801050,0
otel-proto,Native,31,628703150,0
otel-proto,Native,32,610044900,0
otel-proto,Native,33,593410000,0
otel-proto,Native,34,656319900,0
otel-proto,Native,35,630953800,0
otel-proto,Native,36,630889100,0
otel-proto,Native,37,627178000,0
otel-proto,Native,38,658338850,0
otel-proto,Native,39,647872750,0
otel-proto,Native,40,642634450,0
otel-proto,Native,41,607727400,0
otel-proto,Native,42,655312500,0
otel-proto,Native,43,666379950,0
otel-proto,Native,44,691940200,0
otel-proto,Native,45,668702050,0
otel-proto,Native,46,654770550,0
otel-proto,Native,47,636742700,0
otel-proto,Native,48,690114600,0
otel-proto,Native,49,636276100,0
otel-proto,Native,50,676167700,0
otel-proto,Native,51,653502400,0
otel-proto,Native,52,654729800,0
otel-proto,Native,53,658292200,0
otel-proto,Native,54,631187450,0
otel-proto,Native,55,653938100,0
otel-proto,Native,56,636568600,0
otel-proto,Native,57,656522400,0
otel-proto,Native,58,659707750,0
otel-proto,Native,59,672121300,0
otel-proto,Native,60,713458750,0
otel-proto,Native,61,706689100,0
otel-proto,Native,62,641767600,0
otel-proto,Native,63,652567200,0
otel-proto,Native,64,665835350,0
otel-proto,Native,65,655207800,0
otel-proto,Native,66,634340000,0
otel-proto,Native,67,672572200,0
otel-proto,Native,68,660081950,0
otel-proto,Native,69,652699700,0
otel-proto,Native,70,649655950,0
otel-proto,Native,71,660673600,0
otel-proto,Native,72,650271650,0
otel-proto,Native,73,652243750,0
otel-proto,Native,74,653239650,0
otel-proto,Native,75,679242900,0
otel-proto,Native,76,694360750,0
otel-proto,Native,77,666214300,0
otel-proto,Native,78,657076050,0
otel-proto,Native,79,666979950,0
otel-proto,Native,80,690723850,0
otel-proto,Native,81,720043550,0
otel-proto,Native,82,680577300,0
otel-proto,Native,83,687494750,0
otel-proto,Native,84,692230850,0
otel-proto,Native,85,654363650,0
otel-proto,Native,86,646827500,0
otel-proto,Native,87,639450000,0
otel-proto,Native,88,667248150,0
otel-proto,Native,89,675246950,0
otel-proto,Native,90,648492450,0
otel-proto,Native,91,635757350,0
otel-proto,Native,92,665803200,0
otel-proto,Native,93,681940000,0
otel-proto,Native,94,673409200,0
otel-proto,Native,95,692438900,0
otel-proto,Native,96,709386200,0
otel-proto,Native,97,710558000,0
otel-proto,Native,98,726664100,0
otel-proto,Native,99,696883900,0
otel-proto-timesource,Native,0,589529900,1
otel-proto-timesource,Native,1,609557050,1
otel-proto-timesource,Native,2,586603200,1
otel-proto-timesource,Native,3,614702850,1
otel-proto-timesource,Native,4,597814050,1
otel-proto-timesource,Native,5,1104916200,1
otel-proto-timesource,Native,6,1224697400,1
otel-proto-timesource,Native,7,1195668000,1
otel-proto-timesource,Native,8,1304839500,1
otel-proto-timesource,Native,9,1380205750,1
otel-proto-timesource,Native,10,1197843700,1
otel-proto-timesource,Native,11,1064067950,1
otel-proto-timesource,Native,12,657728300,1
otel-proto-timesource,Native,13,637881550,1
otel-proto-timesource,Native,14,627334750,1
otel-proto-timesource,Native,15,633291500,1
otel-proto-timesource,Native,16,595163000,1
otel-proto-timesource,Native,17,642197500,1
otel-proto-timesource,Native,18,689131700,1
otel-proto-timesource,Native,19,1007089400,1
otel-proto-timesource,Native,20,1179817850,0
otel-proto-timesource,Native,21,1201724750,0
otel-proto-timesource,Native,22,1503765350,0
otel-proto-timesource,Native,23,1667208800,0
otel-proto-timesource,Native,24,1477110350,0
otel-proto-timesource,Native,25,747470750,0
otel-proto-timesource,Native,26,655439450,0
otel-proto-timesource,Native,27,647472050,0
otel-proto-timesource,Native,28,649585300,0
