variant,platform,step,median_ns,is_warmup
otel,JS,4,337667700,1
otel,JS,5,321699800,1
otel,JS,6,318681800,1
otel,JS,7,315301000,1
otel,JS,8,309448700,1
otel,JS,9,315592200,1
otel,JS,10,324477050,1
otel,JS,11,317696200,1
otel,JS,12,314364250,1
otel,JS,13,310208950,1
otel,JS,14,315595850,1
otel,JS,15,311871250,1
otel,JS,16,310970200,1
otel,JS,17,312904950,1
otel,JS,18,309882900,1
otel,JS,19,313621350,1
otel,JS,20,308932700,0
otel,JS,21,312911350,0
otel,JS,22,312108750,0
otel,JS,23,380505100,0
otel,JS,24,322760350,0
otel,JS,25,312358200,0
otel,JS,26,316104200,0
otel,JS,27,315347350,0
otel,JS,28,312417950,0
otel,JS,29,312142100,0
otel,JS,30,315385750,0
otel,JS,31,319794400,0
otel,JS,32,317424300,0
otel,JS,33,308839100,0
otel,JS,34,315006100,0
otel,JS,35,313882450,0
otel,JS,36,320386950,0
otel,JS,37,308343200,0
otel,JS,38,313607500,0
otel,JS,39,310536200,0
otel,JS,40,313271850,0
otel,JS,41,306898200,0
otel,JS,42,312783750,0
otel,JS,43,317896900,0
otel,JS,44,314945200,0
otel,JS,45,311048250,0
otel,JS,46,315263450,0
otel,JS,47,312975800,0
otel,JS,48,314235900,0
otel,JS,49,311175850,0
otel,JS,50,314652850,0
otel,JS,51,310205750,0
otel,JS,52,313505650,0
otel,JS,53,310970100,0
otel,JS,54,307160550,0
otel,JS,55,319486200,0
otel,JS,56,319186000,0
otel,JS,57,314866800,0
otel,JS,58,309373550,0
otel,JS,59,313785350,0
otel,JS,60,311714350,0
otel,JS,61,313813250,0
otel,JS,62,307421250,0
otel,JS,63,314182850,0
otel,JS,64,315175400,0
otel,JS,65,318231100,0
otel,JS,66,309111000,0
otel,JS,67,314091250,0
otel,JS,68,313026800,0
otel,JS,69,312138850,0
otel,JS,70,311719600,0
otel,JS,71,317269950,0
otel,JS,72,312830100,0
otel,JS,73,312128550,0
otel,JS,74,309861400,0
otel,JS,75,317203300,0
otel,JS,76,314824800,0
otel,JS,77,316420100,0
otel,JS,78,318729650,0
otel,JS,79,311289250,0
otel,JS,80,315146000,0
otel,JS,81,317941650,0
otel,JS,82,314386550,0
otel,JS,83,309111950,0
otel,JS,84,312806500,0
otel,JS,85,314586500,0
otel,JS,86,315066050,0
otel,JS,87,311792100,0
otel,JS,88,315098150,0
otel,JS,89,312903450,0
otel,JS,90,317194250,0
otel,JS,91,307335200,0
otel,JS,92,318631400,0
otel,JS,93,315567300,0
otel,JS,94,315251500,0
otel,JS,95,356929300,0
otel,JS,96,400904150,0
otel,JS,97,319465150,0
otel,JS,98,315872650,0
otel,JS,99,308366400,0
otel-proto,JS,0,134830000,1
otel-proto,JS,1,73387450,1
otel-proto,JS,2,69852650,1
otel-proto,JS,3,69274600,1
otel-proto,JS,4,71219900,1
otel-proto,JS,5,77983300,1
otel-proto,JS,6,72361200,1
otel-proto,JS,7,70466250,1
otel-proto,JS,8,70305600,1
otel-proto,JS,9,69836900,1
otel-proto,JS,10,68691700,1
otel-proto,JS,11,68813600,1
otel-proto,JS,12,68989200,1
otel-proto,JS,13,68437750,1
otel-proto,JS,14,69035400,1
otel-proto,JS,15,68731400,1
otel-proto,JS,16,68645450,1
otel-proto,JS,17,68334400,1
otel-proto,JS,18,68584500,1
otel-proto,JS,19,68195000,1
otel-proto,JS,20,68359100,0
otel-proto,JS,21,67593550,0
otel-proto,JS,22,67624000,0
otel-proto,JS,23,67608200,0
otel-proto,JS,24,67163800,0
otel-proto,JS,25,68973850,0
otel-proto,JS,26,67459150,0
otel-proto,JS,27,68146200,0
otel-proto,JS,28,68848450,0
otel-proto,JS,29,70032700,0
otel-proto,JS,30,68676750,0
otel-proto,JS,31,68703750,0
otel-proto,JS,32,67709100,0
otel-proto,JS,33,67214800,0
otel-proto,JS,34,68296250,0
otel-proto,JS,35,69025400,0
otel-proto,JS,36,67263650,0
otel-proto,JS,37,68348950,0
otel-proto,JS,38,67475850,0
otel-proto,JS,39,68858100,0
otel-proto,JS,40,71091150,0
otel-proto,JS,41,68499800,0
otel-proto,JS,42,67653450,0
otel-proto,JS,43,68965400,0
otel-proto,JS,44,66282950,0
otel-proto,JS,45,66221700,0
otel-proto,JS,46,66566900,0
otel-proto,JS,47,67192250,0
otel-proto,JS,48,66407000,0
otel-proto,JS,49,66725800,0
otel-proto,JS,50,66971200,0
otel-proto,JS,51,66454200,0
otel-proto,JS,52,66323250,0
otel-proto,JS,53,66229400,0
otel-proto,JS,54,66766450,0
otel-proto,JS,55,66493050,0
otel-proto,JS,56,66600200,0
otel-proto,JS,57,65769350,0
otel-proto,JS,58,67508850,0
otel-proto,JS,59,66307200,0
otel-proto,JS,60,67618450,0
otel-proto,JS,61,66413900,0
otel-proto,JS,62,66488750,0
otel-proto,JS,63,67051750,0
otel-proto,JS,64,67213700,0
otel-proto,JS,65,66543350,0
otel-proto,JS,66,66718850,0
otel-proto,JS,67,66570350,0
otel-proto,JS,68,66472200,0
otel-proto,JS,69,66529950,0
otel-proto,JS,70,67053700,0
otel-proto,JS,71,67837800,0
otel-proto,JS,72,67317950,0
otel-proto,JS,73,66657650,0
otel-proto,JS,74,66923350,0
otel-proto,JS,75,66618750,0
otel-proto,JS,76,66567200,0
otel-proto,JS,77,66569600,0
otel-proto,JS,78,66970550,0
otel-proto,JS,79,67615550,0
otel-proto,JS,80,66193500,0
otel-proto,JS,81,66427500,0
otel-proto,JS,82,66725100,0
otel-proto,JS,83,66409550,0
otel-proto,JS,84,66522250,0
otel-proto,JS,85,66855750,0
otel-proto,JS,86,66853950,0
otel-proto,JS,87,66895900,0
otel-proto,JS,88,67367400,0
otel-proto,JS,89,66799400,0
otel-proto,JS,90,68825550,0
otel-proto,JS,91,66700900,0
otel-proto,JS,92,66380600,0
otel-proto,JS,93,66048200,0
otel-proto,JS,94,67163400,0
otel-proto,JS,95,66278200,0
otel-proto,JS,96,67136100,0
otel-proto,JS,97,66475900,0
otel-proto,JS,98,66689100,0
otel-proto,JS,99,67162350,0
otel-proto-timesource,JS,0,156298450,1
otel-proto-timesource,JS,1,94631700,1
otel-proto-timesource,JS,2,92655900,1
otel-proto-timesource,JS,3,91788200,1
otel-proto-timesource,JS,4,91855650,1
otel-proto-timesource,JS,5,92544450,1
otel-proto-timesource,JS,6,91919250,1
otel-proto-timesource,JS,7,93178900,1
otel-proto-timesource,JS,8,92658250,1
otel-proto-timesource,JS,9,91385050,1
otel-proto-timesource,JS,10,91350950,1
otel-proto-timesource,JS,11,91225700,1
otel-proto-timesource,JS,12,90890250,1
otel-proto-timesource,JS,13,91556550,1
otel-proto-timesource,JS,14,91001650,1
otel-proto-timesource,JS,15,91253500,1
otel-proto-timesource,JS,16,92242350,1
otel-proto-timesource,JS,17,91479900,1
otel-proto-timesource,JS,18,92177450,1
otel-proto-timesource,JS,19,91716950,1
otel-proto-timesource,JS,20,90885850,0
otel-proto-timesource,JS,21,90897050,0
otel-proto-timesource,JS,22,90648800,0
otel-proto-timesource,JS,23,90734300,0
otel-proto-timesource,JS,24,90851800,0
otel-proto-timesource,JS,25,90898900,0
otel-proto-timesource,JS,26,90885200,0
otel-proto-timesource,JS,27,90861250,0
otel-proto-timesource,JS,28,91391700,0
otel-proto-timesource,JS,29,94318850,0
otel-proto-timesource,JS,30,89937400,0
otel-proto-timesource,JS,31,89852700,0
otel-proto-timesource,JS,32,90224550,0
otel-proto-timesource,JS,33,90859500,0
otel-proto-timesource,JS,34,90337250,0
otel-proto-timesource,JS,35,89992150,0
otel-proto-timesource,JS,36,90121600,0
otel-proto-timesource,JS,37,90178500,0
otel-proto-timesource,JS,38,89577400,0
otel-proto-timesource,JS,39,90602800,0
otel-proto-timesource,JS,40,90028600,0
otel-proto-timesource,JS,41,90181800,0
otel-proto-timesource,JS,42,90145750,0
otel-proto-timesource,JS,43,90834300,0
otel-proto-timesource,JS,44,90259950,0
otel-proto-timesource,JS,45,89915800,0
otel-proto-timesource,JS,46,91110200,0
otel-proto-timesource,JS,47,90025750,0
otel-proto-timesource,JS,48,90080400,0
otel-proto-timesource,JS,49,91164350,0
otel-proto-timesource,JS,50,91180850,0
otel-proto-timesource,JS,51,90259200,0
otel-proto-timesource,JS,52,89664700,0
otel-proto-timesource,JS,53,90448050,0
otel-proto-timesource,JS,54,90217750,0
otel-proto-timesource,JS,55,90277250,0
otel-proto-timesource,JS,56,90454750,0
otel-proto-timesource,JS,57,89796000,0
otel-proto-timesource,JS,58,90386900,0
otel-proto-timesource,JS,59,90754700,0
otel-proto-timesource,JS,60,89499000,0
otel-proto-timesource,JS,61,90432650,0
otel-proto-timesource,JS,62,91759050,0
otel-proto-timesource,JS,63,89935650,0
otel-proto-timesource,JS,64,89995250,0
otel-proto-timesource,JS,65,91772500,0
otel-proto-timesource,JS,66,91131250,0
otel-proto-timesource,JS,67,91017000,0
otel-proto-timesource,JS,68,89795750,0
otel-proto-timesource,JS,69,89052500,0
otel-proto-timesource,JS,70,90221250,0
otel-proto-timesource,JS,71,90059950,0
otel-proto-timesource,JS,72,90878200,0
otel-proto-timesource,JS,73,90152650,0
otel-proto-timesource,JS,74,90460850,0
otel-proto-timesource,JS,75,90849500,0
otel-proto-timesource,JS,76,93134400,0
otel-proto-timesource,JS,77,90826150,0
otel-proto-timesource,JS,78,89777200,0
otel-proto-timesource,JS,79,91277550,0
otel-proto-timesource,JS,80,91008750,0
otel-proto-timesource,JS,81,90457450,0
otel-proto-timesource,JS,82,91948100,0
otel-proto-timesource,JS,83,92250700,0
otel-proto-timesource,JS,84,90160200,0
otel-proto-timesource,JS,85,90417150,0
otel-proto-timesource,JS,86,90975350,0
otel-proto-timesource,JS,87,91409300,0
otel-proto-timesource,JS,88,90600350,0
otel-proto-timesource,JS,89,91291150,0
otel-proto-timesource,JS,90,91341050,0
otel-proto-timesource,JS,91,90722050,0
otel-proto-timesource,JS,92,89626750,0
otel-proto-timesource,JS,93,89706100,0
otel-proto-timesource,JS,94,89924400,0
otel-proto-timesource,JS,95,91386050,0
otel-proto-timesource,JS,96,90538100,0
otel-proto-timesource,JS,97,90105900,0
otel-proto-timesource,JS,98,91328250,0
otel-proto-timesource,JS,99,90743300,0
otel-proto-anchored,JS,0,122971900,1
otel-proto-anchored,JS,1,64589050,1
otel-proto-anchored,JS,2,62532150,1
otel-proto-anchored,JS,3,62057500,1
otel-proto-anchored,JS,4,62084800,1
otel-proto-anchored,JS,5,62677100,1
otel-proto-anchored,JS,6,61758200,1
otel-proto-anchored,JS,7,62771950,1
otel-proto-anchored,JS,8,61253950,1
otel-proto-anchored,JS,9,61338750,1
otel-proto-anchored,JS,10,61516900,1
otel-proto-anchored,JS,11,61855350,1
otel-proto-anchored,JS,12,61836500,1
otel-proto-anchored,JS,13,61908750,1
otel-proto-anchored,JS,14,61918000,1
otel-proto-anchored,JS,15,61577900,1
otel-proto-anchored,JS,16,62502100,1
otel-proto-anchored,JS,17,61912800,1
otel-proto-anchored,JS,18,62059600,1
otel-proto-anchored,JS,19,61433550,1
otel-proto-anchored,JS,20,61653900,0
otel-proto-anchored,JS,21,61851700,0
otel-proto-anchored,JS,22,61282750,0
otel-proto-anchored,JS,23,60569900,0
otel-proto-anchored,JS,24,61865500,0
otel-proto-anchored,JS,25,61945350,0
otel-proto-anchored,JS,26,61818350,0
otel-proto-anchored,JS,27,61035600,0
otel-proto-anchored,JS,28,61094000,0
otel-proto-anchored,JS,29,61162750,0
otel-proto-anchored,JS,30,60969600,0
otel-proto-anchored,JS,31,62166200,0
otel-proto-anchored,JS,32,62078150,0
otel-proto-anchored,JS,33,61359050,0
otel-proto-anchored,JS,34,63171700,0
otel-proto-anchored,JS,35,61782250,0
otel-proto-anchored,JS,36,61429150,0
otel-proto-anchored,JS,37,61255700,0
otel-proto-anchored,JS,38,61444050,0
otel-proto-anchored,JS,39,61236400,0
otel-proto-anchored,JS,40,60964400,0
otel-proto-anchored,JS,41,61058200,0
otel-proto-anchored,JS,42,60902000,0
otel-proto-anchored,JS,43,63867200,0
otel-proto-anchored,JS,44,62423400,0
otel-proto-anchored,JS,45,60733800,0
otel-proto-anchored,JS,46,60381050,0
otel-proto-anchored,JS,47,60384050,0
otel-proto-anchored,JS,48,60709400,0
otel-proto-anchored,JS,49,60287400,0
otel-proto-anchored,JS,50,61607850,0
otel-proto-anchored,JS,51,61072900,0
otel-proto-anchored,JS,52,61420200,0
otel-proto-anchored,JS,53,61121050,0
otel-proto-anchored,JS,54,61204950,0
otel-proto-anchored,JS,55,60634550,0
otel-proto-anchored,JS,56,61400050,0
otel-proto-anchored,JS,57,60527450,0
otel-proto-anchored,JS,58,61272500,0
otel-proto-anchored,JS,59,61210200,0
otel-proto-anchored,JS,60,61505550,0
otel-proto-anchored,JS,61,61236300,0
otel-proto-anchored,JS,62,60929450,0
otel-proto-anchored,JS,63,60660650,0
otel-proto-anchored,JS,64,61057300,0
otel-proto-anchored,JS,65,60896700,0
otel-proto-anchored,JS,66,60921150,0
otel-proto-anchored,JS,67,60149650,0
otel-proto-anchored,JS,68,60528700,0
otel-proto-anchored,JS,69,60193050,0
otel-proto-anchored,JS,70,61771850,0
otel-proto-anchored,JS,71,62060750,0
otel-proto-anchored,JS,72,61156450,0
otel-proto-anchored,JS,73,61058300,0
otel-proto-anchored,JS,74,60690550,0
otel-proto-anchored,JS,75,61034500,0
otel-proto-anchored,JS,76,62380050,0
otel-proto-anchored,JS,77,61828550,0
otel-proto-anchored,JS,78,60656250,0
otel-proto-anchored,JS,79,60563100,0
otel-proto-anchored,JS,80,61356700,0
otel-proto-anchored,JS,81,60663350,0
otel-proto-anchored,JS,82,61242600,0
otel-proto-anchored,JS,83,60826950,0
otel-proto-anchored,JS,84,60611100,0
otel-proto-anchored,JS,85,60967150,0
otel-proto-anchored,JS,86,61241150,0
otel-proto-anchored,JS,87,61625200,0
otel-proto-anchored,JS,88,61271750,0
otel-proto-anchored,JS,89,60590800,0
otel-proto-anchored,JS,90,60763850,0
otel-proto-anchored,JS,91,61009200,0
otel-proto-anchored,JS,92,61288350,0
otel-proto-anchored,JS,93,60922250,0
otel-proto-anchored,JS,94,60871700,0
otel-proto-anchored,JS,95,60846100,0
otel-proto-anchored,JS,96,60681900,0
otel-proto-anchored,JS,97,61229600,0
otel-proto-anchored,JS,98,60264200,0
otel-proto-anchored,JS,99,60199400,0
baseline,Native,0,255200,1
baseline,Native,1,20600,1
baseline,Native,2,20100,1
baseline,Native,3,20000,1
baseline,Native,4,20050,1
baseline,Native,5,20000,1
baseline,Native,6,20150,1
baseline,Native,7,20150,1
baseline,Native,8,20100,1
baseline,Native,9,20050,1
baseline,Native,10,20100,1
baseline,Native,11,20050,1
baseline,Native,12,20000,1
baseline,Native,13,20000,1
baseline,Native,14,19950,1
baseline,Native,15,20000,1
baseline,Native,16,20000,1
baseline,Native,17,19950,1
baseline,Native,18,19900,1
baseline,Native,19,19900,1
baseline,Native,20,19950,0
baseline,Native,21,19950,0
baseline,Native,22,19950,0
baseline,Native,23,19950,0
baseline,Native,24,19900,0
baseline,Native,25,20000,0
baseline,Native,26,19950,0
baseline,Native,27,19900,0
baseline,Native,28,20000,0
baseline,Native,29,20000,0
baseline,Native,30,19950,0
baseline,Native,31,20000,0
baseline,Native,32,20000,0
baseline,Native,33,19900,0
baseline,Native,34,19900,0
baseline,Native,35,19900,0
baseline,Native,36,19900,0
baseline,Native,37,20000,0
baseline,Native,38,20000,0
baseline,Native,39,19950,0
baseline,Native,40,20000,0
baseline,Native,41,19900,0
baseline,Native,42,19950,0
baseline,Native,43,19900,0
baseline,Native,44,20000,0
baseline,Native,45,19900,0
baseline,Native,46,19900,0
baseline,Native,47,19950,0
baseline,Native,48,19950,0
baseline,Native,49,19950,0
baseline,Native,50,19900,0
baseline,Native,51,20000,0
baseline,Native,52,20000,0
baseline,Native,53,20000,0
baseline,Native,54,20000,0
baseline,Native,55,19950,0
baseline,Native,56,20000,0
baseline,Native,57,19950,0
baseline,Native,58,19950,0
baseline,Native,59,19900,0
baseline,Native,60,20000,0
baseline,Native,61,19900,0
baseline,Native,62,19900,0
baseline,Native,63,19950,0
baseline,Native,64,20000,0
baseline,Native,65,19950,0
baseline,Native,66,19900,0
baseline,Native,67,19950,0
baseline,Native,68,20000,0
baseline,Native,69,19950,0
baseline,Native,70,19900,0
baseline,Native,71,20000,0
baseline,Native,72,20000,0
baseline,Native,73,20000,0
baseline,Native,74,19900,0
baseline,Native,75,19900,0
baseline,Native,76,19900,0
baseline,Native,77,19900,0
baseline,Native,78,20000,0
baseline,Native,79,19900,0
baseline,Native,80,19950,0
baseline,Native,81,20050,0
baseline,Native,82,19900,0
baseline,Native,83,19950,0
baseline,Native,84,19900,0
baseline,Native,85,19900,0
baseline,Native,86,19900,0
baseline,Native,87,19900,0
baseline,Native,88,19900,0
baseline,Native,89,19950,0
baseline,Native,90,20000,0
baseline,Native,91,19950,0
baseline,Native,92,19950,0
baseline,Native,93,19900,0
baseline,Native,94,20000,0
baseline,Native,95,19950,0
baseline,Native,96,20000,0
baseline,Native,97,20050,0
baseline,Native,98,19900,0
baseline,Native,99,19950,0
k-perf,Native,0,21728150,1
k-perf,Native,1,21222400,1
k-perf,Native,2,21175600,1
k-perf,Native,3,20074350,1
k-perf,Native,4,19811200,1
k-perf,Native,5,20492250,1
k-perf,Native,6,19795700,1
k-perf,Native,7,20234750,1
k-perf,Native,8,20583600,1
k-perf,Native,9,19954900,1
k-perf,Native,10,19754100,1
k-perf,Native,11,21091750,1
k-perf,Native,12,19649250,1
k-perf,Native,13,19955750,1
k-perf,Native,14,20538750,1
k-perf,Native,15,20041650,1
k-perf,Native,16,19643400,1
k-perf,Native,17,20707900,1
k-perf,Native,18,20134950,1
k-perf,Native,19,20082950,1
k-perf,Native,20,20559300,0
k-perf,Native,21,19954500,0
k-perf,Native,22,20027650,0
k-perf,Native,23,20262700,0
k-perf,Native,24,19972850,0
k-perf,Native,25,20009450,0
k-perf,Native,26,20718800,0
k-perf,Native,27,19755600,0
k-perf,Native,28,19772700,0
k-perf,Native,29,20251500,0
k-perf,Native,30,19995450,0
k-perf,Native,31,19915950,0
k-perf,Native,32,20989700,0
k-perf,Native,33,20107050,0
k-perf,Native,34,20015500,0
k-perf,Native,35,20503100,0
k-perf,Native,36,19899550,0
k-perf,Native,37,19936850,0
k-perf,Native,38,20437700,0
k-perf,Native,39,19945450,0
k-perf,Native,40,19763150,0
k-perf,Native,41,20393600,0
k-perf,Native,42,20098200,0
k-perf,Native,43,20135450,0
k-perf,Native,44,20797900,0
k-perf,Native,45,19787500,0
k-perf,Native,46,19887650,0
k-perf,Native,47,20750900,0
k-perf,Native,48,20009000,0
k-perf,Native,49,19657400,0
k-perf,Native,50,20526650,0
k-perf,Native,51,19870000,0
k-perf,Native,52,19884900,0
k-perf,Native,53,20689950,0
k-perf,Native,54,20169900,0
k-perf,Native,55,20011500,0
k-perf,Native,56,20286650,0
k-perf,Native,57,20010550,0
k-perf,Native,58,19722100,0
k-perf,Native,59,20348650,0
k-perf,Native,60,19714050,0
k-perf,Native,61,20177050,0
k-perf,Native,62,20655750,0
k-perf,Native,63,20013450,0
k-perf,Native,64,20136000,0
k-perf,Native,65,20407500,0
k-perf,Native,66,19810900,0
k-perf,Native,67,20182950,0
k-perf,Native,68,20562650,0
k-perf,Native,69,19851750,0
k-perf,Native,70,19862300,0
k-perf,Native,71,20391900,0
k-perf,Native,72,19983750,0
k-perf,Native,73,20191600,0
k-perf,Native,74,20245500,0
k-perf,Native,75,20419000,0
k-perf,Native,76,20102150,0
k-perf,Native,77,20602450,0
k-perf,Native,78,19978600,0
k-perf,Native,79,20367350,0
k-perf,Native,80,20089800,0
k-perf,Native,81,19761550,0
k-perf,Native,82,20367000,0
k-perf,Native,83,19937200,0
k-perf,Native,84,19827550,0
k-perf,Native,85,21325950,0
k-perf,Native,86,21059200,0
k-perf,Native,87,19688600,0
k-perf,Native,88,20695700,0
k-perf,Native,89,19940600,0
k-perf,Native,90,19881800,0
k-perf,Native,91,20651250,0
k-perf,Native,92,19890500,0
k-perf,Native,93,20066050,0
k-perf,Native,94,20534800,0
k-perf,Native,95,20372050,0
k-perf,Native,96,20408900,0
k-perf,Native,97,20631050,0
k-perf,Native,98,19787800,0
k-perf,Native,99,19994950,0
otel,Native,0,540041100,1
otel,Native,1,543757050,1
otel,Native,2,541831300,1
otel,Native,3,539565150,1
otel,Native,4,560448100,1
otel,Native,5,563755700,1
otel,Native,6,550254000,1
otel,Native,7,558830750,1
otel,Native,8,532879500,1
otel,Native,9,573200700,1
otel,Native,10,565957600,1
otel,Native,11,556830600,1
otel,Native,12,563912400,1
otel,Native,13,563454650,1
otel,Native,14,576858600,1
otel,Native,15,547079900,1
otel,Native,16,537309600,1
otel,Native,17,577867000,1
otel,Native,18,567719300,1
otel,Native,19,581150650,1
otel,Native,20,537839300,0
otel,Native,21,558625900,0
otel,Native,22,583613000,0
otel,Native,23,565475050,0
otel,Native,24,557801200,0
otel,Native,25,592135800,0
otel,Native,26,555596400,0
otel,Native,27,536741250,0
otel,Native,28,573580700,0
otel,Native,29,574444900,0
otel,Native,30,566972700,0
otel,Native,31,527867000,0
otel,Native,32,560470000,0
otel,Native,33,571305850,0
otel,Native,34,564396750,0
otel,Native,35,520887900,0
otel,Native,36,554175550,0
otel,Native,37,589044650,0
otel,Native,38,526407700,0
otel,Native,39,517900000,0
otel,Native,40,569440200,0
otel,Native,41,515858350,0
otel,Native,42,611151000,0
otel,Native,43,514767450,0
otel,Native,44,572933350,0
otel,Native,45,516753100,0
otel,Native,46,515263050,0
otel,Native,47,585281600,0
otel,Native,48,603686850,0
otel,Native,49,500722850,0
otel,Native,50,526364850,0
otel,Native,51,521472100,0
otel,Native,52,568025300,0
otel,Native,53,581913200,0
otel,Native,54,583247000,0
otel,Native,55,519411150,0
otel,Native,56,541307100,0
otel,Native,57,573391900,0
otel,Native,58,506541100,0
otel,Native,59,528592850,0
otel,Native,60,626635950,0
otel,Native,61,528319850,0
otel,Native,62,581768900,0
otel,Native,63,529288900,0
otel,Native,64,515906800,0
otel,Native,65,517208150,0
otel,Native,66,522946950,0
otel,Native,67,581099350,0
otel,Native,68,604884900,0
otel,Native,69,521337000,0
otel,Native,70,517865250,0
otel,Native,71,517700850,0
otel,Native,72,526186400,0
otel,Native,73,545930300,0
otel,Native,74,533795600,0
otel,Native,75,597196350,0
otel,Native,76,629413050,0
otel,Native,77,538304000,0
otel,Native,78,542471750,0
otel,Native,79,558678650,0
otel,Native,80,534357300,0
otel,Native,81,530416700,0
otel,Native,82,594553600,0
otel,Native,83,519047000,0
otel,Native,84,562272750,0
otel,Native,85,611916350,0
otel,Native,86,600742100,0
otel,Native,87,570005300,0
otel,Native,88,539778250,0
otel,Native,89,533084550,0
otel,Native,90,609088650,0
otel,Native,91,536575900,0
otel,Native,92,542201100,0
otel,Native,93,546595750,0
otel,Native,94,550500100,0
otel,Native,95,610415450,0
otel,Native,96,626277900,0
otel,Native,97,531206250,0
otel,Native,98,541908650,0
otel,Native,99,603208050,0
otel-proto,Native,0,74922950,1
otel-proto,Native,1,70885550,1
otel-proto,Native,2,70730350,1
otel-proto,Native,3,69589650,1
otel-proto,Native,4,71039450,1
otel-proto,Native,5,70312650,1
otel-proto,Native,6,70772750,1
otel-proto,Native,7,69661850,1
otel-proto,Native,8,69988950,1
otel-proto,Native,9,69157700,1
otel-proto,Native,10,70729250,1
otel-proto,Native,11,69332000,1
otel-proto,Native,12,69946000,1
otel-proto,Native,13,69891400,1
otel-proto,Native,14,70203900,1
otel-proto,Native,15,69573450,1
otel-proto,Native,16,69764900,1
otel-proto,Native,17,69173600,1
otel-proto,Native,18,70741800,1
otel-proto,Native,19,69006550,1
otel-proto,Native,20,70627300,0
otel-proto,Native,21,69679300,0
otel-proto,Native,22,70207600,0
otel-proto,Native,23,69781800,0
otel-proto,Native,24,69952200,0
otel-proto,Native,25,69473450,0
otel-proto,Native,26,69754950,0
otel-proto,Native,27,69686950,0
otel-proto,Native,28,69926250,0
otel-proto,Native,29,69211950,0
otel-proto,Native,30,70009950,0
otel-proto,Native,31,69244350,0
otel-proto,Native,32,70068050,0
otel-proto,Native,33,69279800,0
otel-proto,Native,34,70158650,0
otel-proto,Native,35,69439550,0
otel-proto,Native,36,70173350,0
otel-proto,Native,37,69604950,0
otel-proto,Native,38,69694700,0
otel-proto,Native,39,70138000,0
otel-proto,Native,40,70033750,0
otel-proto,Native,41,70108250,0
otel-proto,Native,42,70275150,0
otel-proto,Native,43,69489650,0
otel-proto,Native,44,70003700,0
otel-proto,Native,45,69268650,0
otel-proto,Native,46,69862650,0
otel-proto,Native,47,69499300,0
otel-proto,Native,48,69904100,0
otel-proto,Native,49,69560700,0
otel-proto,Native,50,69410700,0
otel-proto,Native,51,69665000,0
otel-proto,Native,52,69865050,0
otel-proto,Native,53,69396400,0
otel-proto,Native,54,69975650,0
otel-proto,Native,55,69989450,0
otel-proto,Native,56,70045850,0
otel-proto,Native,57,69745250,0
otel-proto,Native,58,69509750,0
otel-proto,Native,59,70001800,0
otel-proto,Native,60,69604050,0
otel-proto,Native,61,69400000,0
otel-proto,Native,62,69890450,0
otel-proto,Native,63,70065900,0
otel-proto,Native,64,69843950,0
otel-proto,Native,65,69451900,0
otel-proto,Native,66,69602050,0
otel-proto,Native,67,70147000,0
otel-proto,Native,68,69828600,0
otel-proto,Native,69,69962850,0
otel-proto,Native,70,70157850,0
otel-proto,Native,71,70068350,0
otel-proto,Native,72,69544850,0
otel-proto,Native,73,70224600,0
otel-proto,Native,74,69360800,0
otel-proto,Native,75,69625650,0
otel-proto,Native,76,70175400,0
otel-proto,Native,77,69834900,0
otel-proto,Native,78,69254550,0
otel-proto,Native,79,70645100,0
otel-proto,Native,80,70133700,0
otel-proto,Native,81,69804400,0
otel-proto,Native,82,69689850,0
otel-proto,Native,83,69943850,0
otel-proto,Native,84,69973900,0
otel-proto,Native,85,69903650,0
otel-proto,Native,86,70172800,0
otel-proto,Native,87,69785500,0
otel-proto,Native,88,70067400,0
otel-proto,Native,89,70048900,0
otel-proto,Native,90,70051750,0
otel-proto,Native,91,69180400,0
otel-proto,Native,92,69655000,0
otel-proto,Native,93,70361700,0
otel-proto,Native,94,69737550,0
otel-proto,Native,95,69471800,0
otel-proto,Native,96,70251800,0
otel-proto,Native,97,69790750,0
otel-proto,Native,98,70024900,0
otel-proto,Native,99,69470200,0
otel-proto-timesource,Native,0,66599750,1
otel-proto-timesource,Native,1,63639750,1
otel-proto-timesource,Native,2,63404650,1
otel-proto-timesource,Native,3,62025200,1
otel-proto-timesource,Native,4,62735350,1
otel-proto-timesource,Native,5,62721850,1
otel-proto-timesource,Native,6,62183800,1
otel-proto-timesource,Native,7,63014350,1
otel-proto-timesource,Native,8,62597200,1
otel-proto-timesource,Native,9,62992300,1
otel-proto-timesource,Native,10,62156600,1
otel-proto-timesource,Native,11,62801600,1
otel-proto-timesource,Native,12,62858650,1
otel-proto-timesource,Native,13,62445900,1
otel-proto-timesource,Native,14,62344700,1
otel-proto-timesource,Native,15,62390150,1
otel-proto-timesource,Native,16,62556550,1
otel-proto-timesource,Native,17,62784950,1
otel-proto-timesource,Native,18,62514250,1
otel-proto-timesource,Native,19,62697450,1
otel-proto-timesource,Native,20,62358300,0
otel-proto-timesource,Native,21,62741350,0
otel-proto-timesource,Native,22,63459800,0
otel-proto-timesource,Native,23,62561350,0
otel-proto-timesource,Native,24,63060250,0
otel-proto-timesource,Native,25,63239400,0
otel-proto-timesource,Native,26,62390950,0
otel-proto-timesource,Native,27,62977350,0
otel-proto-timesource,Native,28,62651150,0
otel-proto-timesource,Native,29,63110300,0
